Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Status,Effective Month,Effective Year,Current Month,Current Year,Associated with Combined Heat and Power System,Sector Name,Sector,Previously Canceled,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Turbines or Hydrokinetic Buoys,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Solid Fuel Gasification System?,Carbon Capture Technology?,Multiple Fuels?,Switch Between Oil and Natural Gas?,Cofire Fuels?
803,Arizona Public Service Co,116,Ocotillo,AZ,Maricopa,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,140.0,0.850,102.0,102.0,U,11,2017,4,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
803,Arizona Public Service Co,116,Ocotillo,AZ,Maricopa,GT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,140.0,0.850,102.0,102.0,U,12,2017,4,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
803,Arizona Public Service Co,116,Ocotillo,AZ,Maricopa,GT5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,140.0,0.850,102.0,102.0,V,2,2018,5,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
803,Arizona Public Service Co,116,Ocotillo,AZ,Maricopa,GT6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,140.0,0.850,102.0,102.0,V,3,2018,4,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
803,Arizona Public Service Co,116,Ocotillo,AZ,Maricopa,GT7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,140.0,0.850,102.0,102.0,V,4,2018,4,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,RIC1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,23.5,0.800,18.2,19.0,U,11,2019,3,2020,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,RIC10,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,23.5,0.800,18.2,19.0,U,12,2019,3,2020,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,RIC2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,23.5,0.800,18.2,19.0,U,11,2019,3,2020,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,RIC3,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,23.5,0.800,18.2,19.0,U,11,2019,3,2020,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,RIC4,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,23.5,0.800,18.2,19.0,U,11,2019,3,2020,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,RIC5,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,23.5,0.800,18.2,19.0,U,12,2019,3,2020,Y,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,RIC6,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,23.5,0.800,18.2,19.0,U,12,2019,3,2020,Y,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,RIC7,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,23.5,0.800,18.2,19.0,U,12,2019,3,2020,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,RIC8,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,23.5,0.800,18.2,19.0,U,12,2019,3,2020,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
24211,Tucson Electric Power Co,126,H Wilson Sundt Generating Station,AZ,Pima,RIC9,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,23.5,0.800,18.2,19.0,U,12,2019,3,2020,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,CA,Monterey,BAT1,Batteries,BA,,S,X,X,,,300.0, ,300.0,300.0,L,12,2021,12,2021,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
16534,Sacramento Municipal Util Dist,435,White Rock/Slab Creek,CA,El Dorado,H3,Conventional Hydroelectric,HY,,S,X,X,,,2.7,0.950,2.7,2.7,U,1,2018,6,2020,N,Electric Utility,1,N,WAT,,,,,, ,,,,,,,,N,N,N,,
15452,PSEG Power Connecticut LLC,568,Bridgeport Station,CT,Fairfield,501,Natural Gas Fired Combined Cycle,CT,CC1,S,X,N,,,375.7, ,375.7,375.7,V,6,2019,6,2019,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,U,
15452,PSEG Power Connecticut LLC,568,Bridgeport Station,CT,Fairfield,502,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,,,200.6, ,200.6,200.6,V,6,2019,6,2019,N,IPP Non-CHP,2,N,NG,,,,,, ,,,,,,,,,,U,U,N
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,7GT1,Natural Gas Fired Combined Cycle,CT,DBCC,S,X,N,,,385.6,0.850,385.6,385.6,T,6,2022,6,2022,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,N
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,7GT2,Natural Gas Fired Combined Cycle,CT,DBCC,S,X,N,,,385.6,0.850,385.6,385.6,T,6,2022,6,2022,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,N
6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,ST7,Natural Gas Fired Combined Cycle,CA,DBCC,S,N,X,,,391.8,0.850,391.8,391.8,T,6,2022,6,2022,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,N
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,GT5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,392.0, ,360.0,392.0,P,6,2021,6,2021,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,U,N
18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,GT6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,392.0, ,360.0,392.0,P,6,2021,6,2021,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,N,N,N,U,N
7140,Georgia Power Co,649,Vogtle,GA,Burke,3,Nuclear,ST,,J,X,X,,,"1,100.0",0.900,"1,100.0","1,100.0",U,4,2016,11,2021,N,Electric Utility,1,N,NUC,,,,,, ,,,,,,,,N,,N,N,N
7140,Georgia Power Co,649,Vogtle,GA,Burke,4,Nuclear,ST,,J,X,X,,,"1,100.0",0.900,"1,100.0","1,100.0",U,4,2017,11,2022,N,Electric Utility,1,N,NUC,,,,,, ,,,,,,,,N,,N,N,N
10623,City of Lakeland - (FL),676,C D McIntosh Jr,FL,Polk,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,135.0,0.850,115.0,125.0,T,1,2020,4,2020,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,N,N,Y,Y,N
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,IC1,Natural Gas Internal Combustion Engine,IC,,S,X,X,N/A,N/A,18.8,0.850,18.5,18.5,TS,12,2018,1,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,N,N
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,IC2,Natural Gas Internal Combustion Engine,IC,,S,X,X,N/A,N/A,18.8,0.850,18.5,18.5,TS,12,2018,1,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,N,N
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,IC3,Natural Gas Internal Combustion Engine,IC,,S,X,X,N/A,N/A,18.8,0.850,18.5,18.5,TS,12,2018,1,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,N,N
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,IC4,Natural Gas Internal Combustion Engine,IC,,S,X,X,N/A,N/A,18.8,0.850,18.5,18.5,TS,12,2018,1,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,N,N
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,IC5,Natural Gas Internal Combustion Engine,IC,,S,X,X,N/A,N/A,18.8,0.850,18.5,18.5,P,6,2020,12,2021,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,N,N
9191,Idaho Power Co,818,Shoshone Falls,ID,Jerome,4,Conventional Hydroelectric,HY,,S,X,X,,,3.2,0.900,3.2,3.2,U,9,2019,4,2020,N,Electric Utility,1,N,WAT,,,,,, ,,,,,,,,,,,,
3037,City of Carlyle - (IL),936,Carlyle,IL,Clinton,11,Petroleum Liquids,IC,,S,X,X,,,2.8,0.800,2.8,2.8,OT,8,2018,2,2019,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,N,,N,,
7626,City of Greenfield - (IA),1144,Greenfield,IA,Adair,1,Petroleum Liquids,IC,,S,X,X,ALTW.ALTW,ALTW.ALTW,2.2, ,2.2,2.2,T,2,2020,2,2020,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,,N,N,,N
7626,City of Greenfield - (IA),1144,Greenfield,IA,Adair,2,Petroleum Liquids,IC,,S,X,X,ALTW.ALTW,ALTW.ALTW,2.2, ,2.2,2.2,T,2,2020,2,2020,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,,,N,,N
3258,Central Iowa Power Cooperative,1206,Summit Lake,IA,Union,R1,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.8,0.800,18.4,18.4,P,2,2021,2,2021,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,N,N
3258,Central Iowa Power Cooperative,1206,Summit Lake,IA,Union,R2,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.8,0.800,18.4,18.4,P,2,2021,2,2021,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,N,N
3258,Central Iowa Power Cooperative,1206,Summit Lake,IA,Union,R3,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,18.8,0.800,18.4,18.4,P,2,2021,2,2021,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,N
3913,City of Colby - (KS),1272,Colby City of,KS,Thomas,9,Petroleum Liquids,IC,,S,X,X,,,3.0,0.800,3.0,3.0,P,5,2019,8,2019,N,Electric Utility,1,,DFO,,,,,, ,,,,,,,,N,N,N,N,N
61708,NRG Canal 3 Development LLC,1599,Canal,MA,Barnstable,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,330.0, ,330.0,330.0,V,6,2019,6,2019,N,IPP Non-CHP,2,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,
13206,Nantucket Electric Co,1615,Nantucket,MA,Nantucket,18,Petroleum Liquids,GT,,W,X,X,,,15.4,0.800,13.5,15.4,V,1,2019,8,2019,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,,,N,,
13206,Nantucket Electric Co,1615,Nantucket,MA,Nantucket,19,Petroleum Liquids,IC,,W,X,X,,,1.0,0.800,1.0,1.0,V,1,2019,8,2019,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,,,N,,
14605,City of Peabody - (MA),1678,Waters River,MA,Essex,3,Natural Gas Fired Combustion Turbine,GT,,J,X,X,,,60.0, ,55.0,60.0,P,5,2021,5,2021,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,N,N,Y,Y,N
18488,City of Taunton,1682,Cleary Flood,MA,Bristol,BS1,Batteries,BA,,S,X,X,,,3.0, ,2.9,3.0,P,12,2019,3,2020,N,Electric Utility,1,N,MWH,,,,,, ,,,,,,,,,,,,
9130,Hutchinson Utilities Comm,1980,Hutchinson Plant #1,MN,McLeod,11,Natural Gas Internal Combustion Engine,IC,,S,X,X,GRE.HUC,GRE.HUC,9.8,0.800,9.8,9.8,V,5,2019,8,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,N,N
9130,Hutchinson Utilities Comm,1980,Hutchinson Plant #1,MN,McLeod,12,Natural Gas Internal Combustion Engine,IC,,S,X,X,GRE.HUC,GRE.HUC,9.8,0.800,9.8,9.8,V,5,2019,8,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
13902,NorthWestern Energy,2185,Hauser,MT,Lewis and Clark,HAU7,Conventional Hydroelectric,HY,,S,X,X,,,3.5,0.900,3.4,3.4,V,12,2018,5,2019,N,Electric Utility,1,N,WAT,,,,,, ,,,,,,,,,,,,
56606,Calpine New Jersey Generation LLC,2384,Deepwater,NJ,Salem,CT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,AA1-108,AA1-108,242.0,0.850,235.0,241.5,L,6,2019,12,2021,N,IPP Non-CHP,2,N,NG,DFO,,,,, ,,,,,,,,N,N,Y,Y,N
56606,Calpine New Jersey Generation LLC,2384,Deepwater,NJ,Salem,ST1,Natural Gas Steam Turbine,ST,,S,X,X,AA1-108,AA1-108,214.0,0.850,198.5,198.5,L,6,2019,12,2021,N,IPP Non-CHP,2,N,NG,DFO,,,,, ,,,,,,,,N,N,Y,Y,N
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,RWES1,Batteries,BA,,W,X,X,,,129.0, ,129.0,129.0,L,3,2021,3,2021,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,RWES2,Batteries,BA,,W,X,X,,,98.0, ,98.0,98.0,L,3,2021,3,2021,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
61130,"Helix Ravenswood, LLC",2500,Ravenswood,NY,Queens,RWES3,Batteries,BA,,W,X,X,,,89.0, ,89.0,89.0,L,3,2021,3,2021,N,IPP Non-CHP,2,N,MWH,,,,,, ,,,,,,,,,,,,
57280,Eagle Creek RE LLC,2634,Swinging Bridge 2,NY,Sullivan,SWI3,Conventional Hydroelectric,HY,,S,X,X,23641,,1.2,0.900,1.2,1.2,L,7,2019,9,2019,N,IPP Non-CHP,2,N,WAT,,,,,, ,,,,,,,,,,,,
3046,Duke Energy Progress - (NC),2706,Asheville,NC,Buncombe,CT5,Natural Gas Fired Combined Cycle,CT,CC1,S,X,Y,,,191.2,0.850,191.2,191.2,V,11,2019,11,2019,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,N
3046,Duke Energy Progress - (NC),2706,Asheville,NC,Buncombe,CT7,Natural Gas Fired Combined Cycle,CT,CC2,S,X,Y,,,191.2,0.850,191.2,191.2,V,11,2019,11,2019,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,N
3046,Duke Energy Progress - (NC),2706,Asheville,NC,Buncombe,ST6,Natural Gas Fired Combined Cycle,CA,CC1,S,Y,X,,,102.0,0.850,102.0,102.0,V,11,2019,11,2019,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,N
3046,Duke Energy Progress - (NC),2706,Asheville,NC,Buncombe,ST8,Natural Gas Fired Combined Cycle,CA,CC2,S,Y,X,,,102.0,0.850,102.0,102.0,V,11,2019,11,2019,N,Electric Utility,1,N,NG,DFO,,,,, ,,,,,,,,,,Y,Y,N
12199,Montana-Dakota Utilities Co,2790,R M Heskett,ND,Morton,4,Natural Gas Fired Combustion Turbine,GT,,S,N,X,MDU.HESKET4,MDU.HESKET4,88.0,0.850,88.0,101.0,P,5,2023,5,2023,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,,,N,,
15248,Portland General Electric Co,3045,Faraday,OR,Clackamas,7,Conventional Hydroelectric,HY,,S,X,X,,,9.0, ,9.0,9.0,U,12,2020,12,2020,N,Electric Utility,1,N,WAT,,,,,, ,,,,,,,,,,,,
15248,Portland General Electric Co,3045,Faraday,OR,Clackamas,8,Conventional Hydroelectric,HY,,S,X,X,,,9.0, ,9.0,9.0,U,12,2020,12,2020,N,Electric Utility,1,N,WAT,,,,,, ,,,,,,,,,,,,
14624,PUD No 2 of Grant County,3888,Wanapum,WA,Grant,4A,Conventional Hydroelectric,HY,,S,X,X,,,122.0, ,122.0,122.0,P,2,2017,7,2020,N,Electric Utility,1,N,WAT,,,,,, ,,,,,,,,,,,,
13201,"Naknek Electric Assn, Inc",6301,Naknek,AK,Bristol Bay,NA6,Petroleum Liquids,IC,,S,X,X,,,3.3,0.800,3.0,0.1,V,4,2019,4,2019,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,,,N,,
13201,"Naknek Electric Assn, Inc",6301,Naknek,AK,Bristol Bay,NA7,Petroleum Liquids,IC,,S,X,X,,,3.3,0.800,3.0,0.1,V,4,2019,4,2019,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,,,N,,
221,"Alaska Village Elec Coop, Inc",6348,Togiak,AK,Dillingham,1,Petroleum Liquids,IC,,S,X,X,,,0.6,0.900,0.6,0.6,TS,5,2019,4,2019,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,N,N,N,,
221,"Alaska Village Elec Coop, Inc",6348,Togiak,AK,Dillingham,2B,Petroleum Liquids,IC,,S,X,X,,,0.6,0.900,0.6,0.6,TS,5,2019,4,2019,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,,,N,,
221,"Alaska Village Elec Coop, Inc",6348,Togiak,AK,Dillingham,3,Petroleum Liquids,IC,,S,X,X,,,1.1,0.900,1.1,1.1,TS,5,2019,4,2019,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,,,N,,
221,"Alaska Village Elec Coop, Inc",6348,Togiak,AK,Dillingham,4C,Petroleum Liquids,IC,,S,X,X,,,0.5,0.900,0.5,0.5,TS,5,2019,4,2019,N,Electric Utility,1,N,DFO,,,,,, ,,,,,,,,,,N,,
16873,City of Sebewaing - (MI),7806,Pine Street,MI,Huron,7,Natural Gas Internal Combustion Engine,IC,,S,X,X,SEBE,SEBE,4.4,0.950,4.4,4.4,U,10,2018,8,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
16873,City of Sebewaing - (MI),7806,Pine Street,MI,Huron,8,Natural Gas Internal Combustion Engine,IC,,S,X,X,SEBE,SEBE,3.3,0.950,3.3,3.3,U,10,2018,8,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
18947,City of Tipton - (IA),8106,Tipton,IA,Cedar,7,Petroleum Liquids,IC,,S,X,X,,,2.0,0.800,2.0,2.0,V,10,2016,1,2019,N,Electric Utility,1,,DFO,,,,,, ,,,,,,,,,N,N,,N
54769,INEOS USA LLC,10154,Power Island,TX,Brazoria,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,50.0,0.850,50.0,50.0,V,12,2018,9,2019,Y,Industrial CHP,7,N,NG,,,,,, ,,,,,,,,,,N,N,N
54769,INEOS USA LLC,10154,Power Island,TX,Brazoria,GEN3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,50.0,0.850,50.0,50.0,V,12,2018,9,2019,Y,Industrial CHP,7,N,NG,,,,,, ,,,,,,,,,,N,N,N
49846,Covanta Honolulu Resource Recovery,10334,H Power,HI,Honolulu,PV1,Solar Photovoltaic,PV,,W,X,X,,,2.1, ,2.1,2.1,P,6,2020,6,2020,N,Commercial Non-CHP,4,N,SUN,,,,,, ,,,,,,,,,,N,,
22091,New-Indy Ontario LLC,10427,New-Indy Ontario Mill,CA,San Bernardino,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,16.5,1.000,14.7,14.8,V,8,2019,9,2019,N,Industrial CHP,7,N,NG,,,,,, ,,,,,,,,,,N,,
22091,New-Indy Ontario LLC,10427,New-Indy Ontario Mill,CA,San Bernardino,GEN3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,16.5,1.000,14.7,14.8,V,8,2019,9,2019,N,Industrial CHP,7,N,NG,,,,,, ,,,,,,,,,,N,,
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,3ST1,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,40.0,0.850,38.0,40.0,U,12,2019,12,2019,Y,Industrial CHP,7,N,NG,,,,,, ,,,,,,,,,,N,N,N
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,3TBG1,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,102.0,0.850,97.0,102.0,U,12,2019,12,2019,Y,Industrial CHP,7,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,Calhoun,3TBG2,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,102.0,0.850,97.0,102.0,U,12,2019,12,2019,Y,Industrial CHP,7,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
2782,Terra-Gen Operating Co-Geo,10681,Dixie Valley Power Partnership,NV,Churchill,GEN1,Geothermal,ST,,S,X,X,,,28.0, ,25.0,25.5,P,1,2003,12,2020,N,IPP Non-CHP,2,N,GEO,,,,,, ,,,,,,,,N,,N,N,N
7136,Georgia-Pacific Consr Prods LP-Naheola,10699,Georgia-Pacific Consr Prods LP-Naheola,AL,Choctaw,TG4,Wood/Wood Waste Biomass,ST,,S,X,X,,,40.3,0.850,29.4,29.7,TS,5,2019,6,2019,Y,Industrial CHP,7,N,WDS,NG,BLQ,DFO,,, ,,,,,,,,N,N,Y,Y,Y
16191,Robbins Lumber Inc,50230,Robbins Lumber,ME,Waldo,WEG,Wood/Wood Waste Biomass,ST,,S,X,X,,,10.0,0.850,8.5,8.5,TS,8,2018,9,2019,Y,Industrial CHP,7,N,WDS,OBS,,,,, ,,,,,,N,,N,N,N,N,N
7019,Gay & Robinson Inc,50333,Gay Robinson,HI,Kauai,HYD3,Conventional Hydroelectric,HY,,S,X,X,,,6.5,0.900,6.5,6.5,V,10,2018,1,2019,N,Industrial Non-CHP,6,N,WAT,,,,,, ,,,,,,,,,,,,
19564,University of Notre Dame,50366,University of Notre Dame,IN,St Joseph,GT1,Natural Gas Fired Combustion Turbine,GT,,S,Y,X,,,5.4,0.800,5.6,4.7,U,5,2019,6,2019,Y,Commercial CHP,5,N,NG,,,,,, ,,,,,,,,N,N,N,N,N
19564,University of Notre Dame,50366,University of Notre Dame,IN,St Joseph,GT2,Natural Gas Fired Combustion Turbine,GT,,S,Y,X,,,5.4,0.800,5.6,4.7,U,5,2019,6,2019,Y,Commercial CHP,5,N,NG,,,,,, ,,,,,,,,N,N,N,,N
10273,Kimberly-Clark Corp,50410,Chester Operations,PA,Delaware,6,Natural Gas Fired Combined Cycle,CT,,S,X,Y,,,17.3, ,14.1,16.3,U,9,2019,3,2020,N,Industrial CHP,7,N,NG,,,,,,0,,,,,,,,N,N,N,,
19511,University of Alaska,50711,University of Alaska Fairbanks,AK,Fairbanks North Star,GEN5,Conventional Steam Coal,ST,,S,X,X,,,17.0,0.940,17.0,17.0,TS,6,2018,9,2019,Y,Commercial CHP,5,N,SUB,DFO,NG,,,, ,Y,N,N,N,Y,,,N,N,Y,Y,Y
13484,New York Methodist Hospital,52091,New York Methodist Hospital,NY,Kings,CCHEG,Petroleum Liquids,IC,,S,X,X,,,1.5,0.800,1.5,1.5,TS,11,2018,8,2019,N,IPP Non-CHP,2,,DFO,,,,,, ,,,,,,,,,,N,,
18617,Tesoro Alaska Company LLC,52184,Tesoro Kenai Cogeneration Plant,AK,Kenai Peninsula,GEN3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,7.8,0.800,6.3,8.4,T,11,2020,11,2020,Y,Industrial CHP,7,N,NG,,,,,, ,,,,,N,,,,,N,,
1752,Biola University,54296,Biola University,CA,Los Angeles,EG-1H,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,1.5,0.800,1.5,1.5,P,5,2019,5,2020,Y,Commercial CHP,5,N,NG,,,,,, ,,,,,,,,,,N,N,N
1752,Biola University,54296,Biola University,CA,Los Angeles,EG-2H,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,1.5,0.800,1.5,1.5,P,5,2019,5,2020,Y,Commercial CHP,5,N,NG,,,,,, ,,,,,,,,,,N,N,N
19539,University of Iowa,54775,University of Iowa Main Power Plant,IA,Johnson,GEN12,Natural Gas Steam Turbine,ST,,S,X,X,,,5.8, ,5.8,5.8,L,9,2019,11,2020,Y,Commercial CHP,5,N,NG,OBS,,,,, ,,,,,,,,,,N,N,N
19539,University of Iowa,54775,University of Iowa Main Power Plant,IA,Johnson,GEN13,Natural Gas Steam Turbine,ST,,S,X,X,,,10.0, ,10.0,10.0,L,9,2019,11,2020,Y,Commercial CHP,5,N,NG,OBS,,,,, ,,,,,,,,,,N,N,N
11820,Massachusetts Inst of Tech,54907,Mass Inst Tech Cntrl Utilities/Cogen Plt,MA,Middlesex,GT200,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,21.7, ,17.7,20.7,T,7,2020,7,2020,Y,Commercial CHP,5,N,NG,DFO,,,,, ,,,,,,,,,,Y,,
11820,Massachusetts Inst of Tech,54907,Mass Inst Tech Cntrl Utilities/Cogen Plt,MA,Middlesex,GT300,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,21.7, ,17.7,20.7,T,7,2020,7,2020,Y,Commercial CHP,5,N,NG,DFO,,,,, ,,,,,,,,,,Y,,
2719,CalWind Resources Inc,54909,Tehachapi Wind Resource II,CA,Kern,PLAN,Onshore Wind Turbine,WT,,S,X,X,,,15.5, ,15.5,15.5,P,12,2007,1,2024,N,IPP Non-CHP,2,N,WND,,,,,,10,,,,,,,,N,N,N,,
12685,Entergy Mississippi LLC,55218,Hinds Energy Facility,MS,Hinds,H04BS,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,49.1,0.850,36.4,36.4,V,6,2019,8,2019,N,Electric Utility,1,N,NG,,,,,, ,,,,,,,,N,N,N,,
11664,Mark Technologies Corp,55352,Alta Mesa Project Phase IV,CA,Riverside,GEN1,Onshore Wind Turbine,WT,,S,X,X,,,40.0, ,40.0,40.0,U,10,2001,6,2020,N,IPP Non-CHP,2,N,WND,,,,,,19,,,,,,,,N,,,,
61395,"Indeck Niles, LLC",55460,Indeck Niles Energy Center,MI,Cass,CT1,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,386.8,0.850,386.8,386.8,T,2,2022,2,2022,N,IPP Non-CHP,2,N,NG,,,,,,1,,,,,,,,,,N,N,N
